FirstName,Summed_NetWorth,process_ts
Emmet,2421164969.75,2024-05-02 08:34:44
Johan,2372636935.10,2024-05-02 08:34:44
Vena,2327831856.29,2024-05-02 08:34:44
Tyrell,2239320097.76,2024-05-02 08:34:44
Caleigh,2241693852.43,2024-05-02 08:34:44
Jayda,2145028803.80,2024-05-02 08:34:44
Cecile,2344133891.78,2024-05-02 08:34:44
Ethel,2364599219.06,2024-05-02 08:34:44
Cynthia,2326245584.86,2024-05-02 08:34:44
Janelle,2227849040.65,2024-05-02 08:34:44
Efren,2456400694.28,2024-05-02 08:34:44
Verna,2293804740.62,2024-05-02 08:34:44
Garry,2254671217.46,2024-05-02 08:34:44
Aditya,2446956067.34,2024-05-02 08:34:44
Vern,2265568871.78,2024-05-02 08:34:44
Jaeden,2286400583.68,2024-05-02 08:34:44
Montana,2109329503.54,2024-05-02 08:34:44
Raphaelle,2195140436.49,2024-05-02 08:34:44
August,2312092541.82,2024-05-02 08:34:44
Frederik,2426895970.18,2024-05-02 08:34:44
Nelson,2240702177.94,2024-05-02 08:34:44
Kira,2265692258.57,2024-05-02 08:34:44
Gilbert,2130117712.97,2024-05-02 08:34:44
Eladio,2421263399.89,2024-05-02 08:34:44
Berta,2321556075.65,2024-05-02 08:34:44
Eleanore,2030455602.02,2024-05-02 08:34:44
Paige,2145813260.34,2024-05-02 08:34:44
Kaelyn,2184766375.04,2024-05-02 08:34:44
Catherine,2235322017.30,2024-05-02 08:34:44
Anthony,2269783575.82,2024-05-02 08:34:44
Christina,2341893556.76,2024-05-02 08:34:44
Donato,2271018738.14,2024-05-02 08:34:44
Maritza,2311303320.84,2024-05-02 08:34:44
Frank,2340238802.60,2024-05-02 08:34:44
Loyce,2203790496.38,2024-05-02 08:34:44
Tressa,2284833629.60,2024-05-02 08:34:44
Luella,2234788115.56,2024-05-02 08:34:44
Rex,2210270084.43,2024-05-02 08:34:44
Jose,2356811562.57,2024-05-02 08:34:44
Elnora,2219799466.27,2024-05-02 08:34:44
Shane,2320393137.58,2024-05-02 08:34:44
Amaya,2394261941.14,2024-05-02 08:34:44
Tate,2434106435.07,2024-05-02 08:34:44
Hallie,2276614592.52,2024-05-02 08:34:44
Kavon,2297430818.18,2024-05-02 08:34:44
Alana,2212219431.84,2024-05-02 08:34:44
Ally,2278082660.24,2024-05-02 08:34:44
Elyssa,2275080813.21,2024-05-02 08:34:44
Ava,2228853229.67,2024-05-02 08:34:44
Alden,2342477189.26,2024-05-02 08:34:44
Betsy,2436517298.71,2024-05-02 08:34:44
Joanne,2287090736.66,2024-05-02 08:34:44
Fleta,2313018605.20,2024-05-02 08:34:44
Anabelle,2255405102.89,2024-05-02 08:34:44
Jeffry,2385495308.58,2024-05-02 08:34:44
Constantin,2358392117.67,2024-05-02 08:34:44
Maiya,2303295171.51,2024-05-02 08:34:44
Winifred,2315957777.69,2024-05-02 08:34:44
Carleton,2209004698.46,2024-05-02 08:34:44
Jane,2142784251.32,2024-05-02 08:34:44
Franco,2386145228.77,2024-05-02 08:34:44
Hope,2311549351.09,2024-05-02 08:34:44
Andy,2352677303.79,2024-05-02 08:34:44
Jacinto,1993199143.37,2024-05-02 08:34:44
Otilia,2342893850.76,2024-05-02 08:34:44
Marques,2023176956.95,2024-05-02 08:34:44
Monty,2239748069.05,2024-05-02 08:34:44
Lester,2187221973.73,2024-05-02 08:34:44
Anahi,2495844884.97,2024-05-02 08:34:44
Dorris,2263139696.17,2024-05-02 08:34:44
Sallie,2535466751.82,2024-05-02 08:34:44
Alyson,2380076723.22,2024-05-02 08:34:44
Grady,2330139204.37,2024-05-02 08:34:44
Drew,2428819082.91,2024-05-02 08:34:44
Edwin,2256166505.34,2024-05-02 08:34:44
Verla,2363808726.37,2024-05-02 08:34:44
Sam,2343641886.33,2024-05-02 08:34:44
Tyra,2129760208.70,2024-05-02 08:34:44
Ryleigh,2528833317.44,2024-05-02 08:34:44
Vilma,2101161598.99,2024-05-02 08:34:44
Federico,2419907179.28,2024-05-02 08:34:44
Jordi,2098134700.17,2024-05-02 08:34:44
Arnulfo,2235503920.47,2024-05-02 08:34:44
Fatima,2550512176.32,2024-05-02 08:34:44
Ila,2190996422.73,2024-05-02 08:34:44
Harrison,2362104668.00,2024-05-02 08:34:44
Sandy,2417829604.17,2024-05-02 08:34:44
Ocie,2234562371.37,2024-05-02 08:34:44
Jevon,2430282018.86,2024-05-02 08:34:44
Dawson,2654918710.35,2024-05-02 08:34:44
Gregorio,2499543029.24,2024-05-02 08:34:44
Emie,2342526021.98,2024-05-02 08:34:44
Jefferey,2222290537.92,2024-05-02 08:34:44
Joesph,2352246945.33,2024-05-02 08:34:44
Kathryne,2488548385.59,2024-05-02 08:34:44
Mikayla,2227506449.01,2024-05-02 08:34:44
Gino,2359223934.13,2024-05-02 08:34:44
Frances,2519166169.36,2024-05-02 08:34:44
Antoinette,2377228536.29,2024-05-02 08:34:44
Arvel,2452121876.20,2024-05-02 08:34:44
Bryce,2312506489.23,2024-05-02 08:34:44
Markus,2202003530.81,2024-05-02 08:34:44
Pamela,2341139990.22,2024-05-02 08:34:44
Jazmin,2401995497.48,2024-05-02 08:34:44
Karli,2186562382.41,2024-05-02 08:34:44
Johnny,2251794158.41,2024-05-02 08:34:44
Orlo,2196868335.20,2024-05-02 08:34:44
Erica,2171278354.24,2024-05-02 08:34:44
Natalia,2150148016.15,2024-05-02 08:34:44
Isom,2343567353.28,2024-05-02 08:34:44
Ernestina,2303847340.90,2024-05-02 08:34:44
Lia,2314034601.47,2024-05-02 08:34:44
Xavier,2192574539.45,2024-05-02 08:34:44
Walker,2323566614.17,2024-05-02 08:34:44
Ramon,2289881283.62,2024-05-02 08:34:44
Hilma,2242090337.68,2024-05-02 08:34:44
Ellen,2219228939.03,2024-05-02 08:34:44
Cayla,2335611571.90,2024-05-02 08:34:44
Alta,2355606717.72,2024-05-02 08:34:44
Pauline,2388783821.32,2024-05-02 08:34:44
Ruby,2566542597.02,2024-05-02 08:34:44
Joshua,2334840347.93,2024-05-02 08:34:44
Herman,2436743491.29,2024-05-02 08:34:44
Candelario,2338985466.07,2024-05-02 08:34:44
Javier,2426507645.56,2024-05-02 08:34:44
Judge,2441114063.62,2024-05-02 08:34:44
Raina,2345012917.82,2024-05-02 08:34:44
Aiyana,2344324484.59,2024-05-02 08:34:44
Brooke,2326775634.35,2024-05-02 08:34:44
Neoma,2264442580.56,2024-05-02 08:34:44
Gay,2292479306.41,2024-05-02 08:34:44
Sonia,2325058886.91,2024-05-02 08:34:44
Richie,2174628206.81,2024-05-02 08:34:44
Aurelia,2398698178.19,2024-05-02 08:34:44
Shaun,2261944796.45,2024-05-02 08:34:44
Leora,2068029715.48,2024-05-02 08:34:44
Shanna,2187831108.68,2024-05-02 08:34:44
Jovan,2500516927.80,2024-05-02 08:34:44
Alena,2343711152.26,2024-05-02 08:34:44
Karina,2351758219.28,2024-05-02 08:34:44
Celestino,2301441652.42,2024-05-02 08:34:44
Jamal,2472625882.47,2024-05-02 08:34:44
Hanna,2184957726.68,2024-05-02 08:34:44
Jasper,2247979685.89,2024-05-02 08:34:44
Samantha,2444872708.66,2024-05-02 08:34:44
Moises,2304535421.67,2024-05-02 08:34:44
Elva,2447492987.18,2024-05-02 08:34:44
Nicole,2574016331.33,2024-05-02 08:34:44
German,2324250286.68,2024-05-02 08:34:44
Camila,2397512635.31,2024-05-02 08:34:44
Jena,2417140606.50,2024-05-02 08:34:44
Edd,2228140588.45,2024-05-02 08:34:44
Angeline,2282198485.99,2024-05-02 08:34:44
Bridie,2204671097.39,2024-05-02 08:34:44
Nicholaus,2115859671.21,2024-05-02 08:34:44
Velva,2225529221.04,2024-05-02 08:34:44
Albert,2151896122.26,2024-05-02 08:34:44
Theodore,2309383714.88,2024-05-02 08:34:44
Lula,2363000415.06,2024-05-02 08:34:44
Jo,2393262990.70,2024-05-02 08:34:44
Howard,2306302120.38,2024-05-02 08:34:44
Jaleel,2361761811.88,2024-05-02 08:34:44
Dora,2302228358.10,2024-05-02 08:34:44
Mayra,2436132210.40,2024-05-02 08:34:44
Kyle,2368416897.89,2024-05-02 08:34:44
Glenna,2269657900.51,2024-05-02 08:34:44
Jan,2175593392.74,2024-05-02 08:34:44
Jermaine,2130101927.99,2024-05-02 08:34:44
Emma,2345987248.93,2024-05-02 08:34:44
Marge,2311939164.73,2024-05-02 08:34:44
Derek,2172463020.95,2024-05-02 08:34:44
Westley,2221916881.10,2024-05-02 08:34:44
Carroll,2333878243.66,2024-05-02 08:34:44
Muhammad,2392524670.21,2024-05-02 08:34:44
Damien,2389749962.54,2024-05-02 08:34:44
Buck,2278467580.20,2024-05-02 08:34:44
Davon,2253365283.51,2024-05-02 08:34:44
Roosevelt,2329657469.75,2024-05-02 08:34:44
Cary,2333100989.50,2024-05-02 08:34:44
Gideon,2384177971.67,2024-05-02 08:34:44
Imani,2328044679.87,2024-05-02 08:34:44
Reyna,2345130146.49,2024-05-02 08:34:44
Orion,2398245193.90,2024-05-02 08:34:44
Idell,2247980536.61,2024-05-02 08:34:44
Nils,2196791280.42,2024-05-02 08:34:44
Timmy,2303577985.38,2024-05-02 08:34:44
Alfonzo,2543545821.07,2024-05-02 08:34:44
Twila,2314851607.90,2024-05-02 08:34:44
Jaiden,2343689657.74,2024-05-02 08:34:44
Brook,2385054473.01,2024-05-02 08:34:44
Drake,2368928485.60,2024-05-02 08:34:44
Rebekah,2649416418.59,2024-05-02 08:34:44
Maddison,2095559332.89,2024-05-02 08:34:44
Fredy,2338169705.68,2024-05-02 08:34:44
Eliseo,2267683682.99,2024-05-02 08:34:44
Shirley,2244900538.58,2024-05-02 08:34:44
Maxwell,2240112685.73,2024-05-02 08:34:44
Cielo,2149589850.00,2024-05-02 08:34:44
Jarrell,2255788069.95,2024-05-02 08:34:44
Francesca,2443813179.44,2024-05-02 08:34:44
Lelia,2582766839.28,2024-05-02 08:34:44
Caterina,2159778401.49,2024-05-02 08:34:44
Houston,2117282783.76,2024-05-02 08:34:44
Kenya,2473859618.69,2024-05-02 08:34:44
Rosanna,2226861869.76,2024-05-02 08:34:44
Vella,2442390095.76,2024-05-02 08:34:44
